date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:04:04	502130/502130	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264ef1fa3-7a972%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.eot	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:05	234468/234468	---M--	200	added ('OK')	application/font-woff	etag:%2264ef1fa3-393e4%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.woff	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.woff	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:05	690994/690994	---M--	200	added ('OK')	image/svg+xml	etag:%2264ef1fa3-a8b32%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-brands-400.svg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:06	501832/501832	---M--	200	added ('OK')	application/octet-stream	etag:%2264ef1fa3-7a848%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.ttf	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.ttf	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:07	164968/164968	---M--	200	added ('OK')	application/octet-stream	etag:%2264ef1fa3-28468%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.woff2	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.woff2	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:08	429282/429282	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264ef1fa3-68ce2%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.eot?	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300d41d.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:08	218228/218228	---M--	200	added ('OK')	application/font-woff	etag:%2264ef1fa3-35474%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.woff	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.woff	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:08	429282/429282	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264ef1fa3-68ce2%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.eot	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:10	429000/429000	---M--	200	added ('OK')	application/octet-stream	etag:%2264ef1fa3-68bc8%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.ttf	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.ttf	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:11	397226/397226	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264ef1fa3-60faa%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:12	397226/397226	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264ef1fa3-60faa%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400d41d.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:12	201232/201232	---M--	200	added ('OK')	application/font-woff	etag:%2264ef1fa3-31210%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.woff	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:13	152180/152180	---M--	200	added ('OK')	application/octet-stream	etag:%2264ef1fa3-25274%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.woff2	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:13	2066646/2066646	---M--	200	added ('OK')	image/svg+xml	etag:%2264ef1fa3-1f88d6%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.svg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.svg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:14	396932/396932	---M--	200	added ('OK')	application/octet-stream	etag:%2264ef1fa3-60e84%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.ttf	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:14	338998/338998	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264ef1fa3-52c36%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:15	2264008/2264008	---M--	200	added ('OK')	image/svg+xml	etag:%2264ef1fa3-228bc8%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.svg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.svg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:15	123060/123060	---M--	200	added ('OK')	application/octet-stream	etag:%2264ef1fa3-1e0b4%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.woff2	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:16	338998/338998	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264ef1fa3-52c36%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900d41d.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:16	164092/164092	---M--	200	added ('OK')	application/font-woff	etag:%2264ef1fa3-280fc%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.woff	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:17	20120/20120	---M--	200	added ('OK')	application/octet-stream	etag:%2264ef1fa3-4e98%22	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon.ttf?407e24229cdad6f8c9e45e028e090cfd	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon2916.ttf	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon.css)
11:04:17	338716/338716	---M--	200	added ('OK')	application/octet-stream	etag:%2264ef1fa3-52b1c%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.ttf	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:17	10796/10796	---M--	200	added ('OK')	application/font-woff	etag:%2264ef1fa3-2a2c%22	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon.woff?407e24229cdad6f8c9e45e028e090cfd	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon2916.woff	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon.css)
11:04:17	1856861/1856861	---M--	200	added ('OK')	image/svg+xml	etag:%2264ef1fa3-1c555d%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.svg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:17	9124/9124	---M--	200	added ('OK')	application/octet-stream	etag:%2264ef1fa3-23a4%22	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon.woff2?407e24229cdad6f8c9e45e028e090cfd	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon2916.woff2	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon.css)
11:04:17	20288/20288	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264ef1fa3-4f40%22	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon.eot?407e24229cdad6f8c9e45e028e090cfd	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon2916.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon.css)
11:04:18	2743/2743	---M--	200	added ('OK')	image/gif	etag:%2264ef1fa3-ab7%22	https://new.axilthemes.com/demo/template/etrade/assets/images/ajax-loader.gif	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/ajax-loader.gif	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/slick-theme.css)
11:04:18	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264ef1fa3-800%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/slick.eot	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/slick.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/slick-theme.css)
11:04:18	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2264ef1fa3-800%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/slick.eot?	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/slickd41d.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/slick-theme.css)
11:04:19	163458/163458	---M--	200	added ('OK')	image/svg+xml	etag:%2264ef1fa3-27e82%22	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon.svg?407e24229cdad6f8c9e45e028e090cfd	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon2916.svg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon.css)
11:04:19	1380/1380	---M--	200	added ('OK')	application/font-woff	etag:%2264ef1fa3-564%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/slick.woff	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/slick.woff	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/slick-theme.css)
11:04:19	1892/1892	---M--	200	added ('OK')	application/octet-stream	etag:%2264ef1fa3-764%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/slick.ttf	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/slick.ttf	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/slick-theme.css)
11:04:19	2152/2152	---M--	200	added ('OK')	image/svg+xml	etag:%2264ef1fa3-868%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/slick.svg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/slick.svg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/slick-theme.css)
11:04:20	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Oct%202023%2005:34:20%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_inset-hard_100_fcfdfd_1x100.png	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_inset-hard_100_fcfdfd_1x100.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
11:04:20	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Oct%202023%2005:34:21%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_gloss-wave_55_5c9ccc_500x100.png	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_gloss-wave_55_5c9ccc_500x100.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
11:04:20	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Oct%202023%2005:34:21%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_glass_85_dfeffc_1x400.png	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_glass_85_dfeffc_1x400.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
11:04:20	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Oct%202023%2005:34:21%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_glass_75_d0e5f5_1x400.png	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_glass_75_d0e5f5_1x400.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
11:04:21	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Oct%202023%2005:34:21%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_inset-hard_100_f5f8f9_1x100.png	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_inset-hard_100_f5f8f9_1x100.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
11:04:21	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Oct%202023%2005:34:22%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_glass_95_fef1ec_1x400.png	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
11:04:21	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Oct%202023%2005:34:22%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_469bdd_256x240.png	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_469bdd_256x240.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
11:04:21	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Oct%202023%2005:34:22%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_d8e7f3_256x240.png	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_d8e7f3_256x240.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
11:04:22	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Oct%202023%2005:34:22%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_217bc0_256x240.png	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_217bc0_256x240.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
11:04:22	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Oct%202023%2005:34:23%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_f9bd01_256x240.png	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_f9bd01_256x240.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
11:04:22	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Oct%202023%2005:34:23%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_2e83ff_256x240.png	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_2e83ff_256x240.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
11:04:23	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Oct%202023%2005:34:23%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_cd0a0a_256x240.png	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_cd0a0a_256x240.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
11:04:23	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Oct%202023%2005:34:23%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_6da8d5_256x240.png	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_6da8d5_256x240.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
11:04:23	1514718/1514718	---M--	200	added ('OK')	image/svg+xml	etag:%2264ef1fa3-171cde%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.svg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
11:04:23	70374/70374	---M--	200	added ('OK')	image/jpeg	etag:%2264ef1fa3-112e6%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-2.jpg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-2.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
11:04:24	24094/24094	---M--	200	added ('OK')	image/jpeg	etag:%2264ef1fa3-5e1e%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-4.jpg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-4.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
11:04:24	98444/98444	---M--	200	added ('OK')	image/jpeg	etag:%2264ef1fa3-1808c%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-3.jpg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-3.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
11:04:24	166138/166138	---M--	200	added ('OK')	image/jpeg	etag:%2264ef1fa3-288fa%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-1.jpg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-1.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
11:04:25	18858/18858	---M--	200	added ('OK')	image/jpeg	etag:%2264ef1fa3-49aa%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-5.jpg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-5.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
11:04:25	26325/26325	---M--	200	added ('OK')	image/jpeg	etag:%2264ef1fa3-66d5%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-6.jpg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-6.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
11:04:25	18425/18425	---M--	200	added ('OK')	image/jpeg	etag:%2264ef1fa3-47f9%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-7.jpg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-7.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
11:04:25	32374/32374	---M--	200	added ('OK')	image/jpeg	etag:%2264ef1fa3-7e76%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-8.jpg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-8.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
11:04:26	116366/116366	---M--	200	added ('OK')	image/jpeg	etag:%2264ef1fa3-1c68e%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-9.jpg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-9.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
11:04:26	91850/91850	---M--	200	added ('OK')	image/jpeg	etag:%2264ef1fa3-166ca%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-10.jpg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-10.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
11:04:26	17076/17076	---M--	200	added ('OK')	image/jpeg	etag:%2264ef1fa3-42b4%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-11.jpg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-11.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
11:04:26	26755/26755	---M--	200	added ('OK')	image/jpeg	etag:%2264ef1fa3-6883%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-12.jpg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-12.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
11:04:27	39003/39003	---M--	200	added ('OK')	image/jpeg	etag:%2264ef1fa3-985b%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-13.jpg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-13.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
11:04:27	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Oct%202023%2005:34:27%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-14.jpg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-14.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
11:04:27	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Oct%202023%2005:34:28%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-15.jpg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-15.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
11:04:27	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Oct%202023%2005:34:28%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-16.jpg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-16.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
11:04:28	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Oct%202023%2005:34:28%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-17.jpg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-17.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
11:04:28	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Oct%202023%2005:34:29%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-18.jpg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-18.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
11:04:28	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Oct%202023%2005:34:29%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-19.jpg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-19.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
11:04:28	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Oct%202023%2005:34:29%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-20.jpg	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-20.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
11:04:29	151/151	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-97%22	https://new.axilthemes.com/demo/template/etrade/assets/images/icons/arrow-icon.png	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/icons/arrow-icon.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
11:04:29	1663/1663	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-67f%22	https://new.axilthemes.com/demo/template/etrade/assets/images/testimonial/quote-left.png	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/testimonial/quote-left.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
11:04:29	7923/7923	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-1ef3%22	https://new.axilthemes.com/demo/template/etrade/assets/images/preview/banner-bg.png	C:/My%20Web%20Sites/E-commerce/new.axilthemes.com/demo/template/etrade/assets/images/preview/banner-bg.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
